"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.461423017E2,-1.768063820E0,-1.328825365E0,1.399032884E0
1.461522317E2,-2.795545617E0,-1.412057557E0,7.795437010E-1
1.461621627E2,-3.299042048E0,-1.256169033E0,1.028267225E-1
1.461720927E2,-3.135230255E0,-1.106880262E0,-5.116501538E-1
1.461820237E2,-2.599272714E0,-9.736561310E-1,-6.156521666E-1
1.461919547E2,-1.956587116E0,-9.478330725E-1,-2.630861127E-1
1.462018847E2,-1.130163948E0,-9.229619408E-1,2.414853287E-1
1.462118157E2,-2.698403777E-1,-9.199640733E-1,7.520361328E-1
1.462217457E2,3.971712461E-1,-1.058675231E0,1.293621619E0
1.462316767E2,7.839739171E-1,-1.385495995E0,1.602041194E0
1.462416077E2,1.071716130E0,-1.665121542E0,1.473733402E0
1.462515377E2,9.579226624E-1,-2.053863734E0,9.133409321E-1
1.462614687E2,6.373640478E-1,-2.543396721E0,4.103224747E-1
1.462713987E2,4.552051538E-1,-3.067172758E0,9.998270988E-2
1.462813297E2,4.099809973E-1,-3.540091467E0,1.404731434E-2
1.462912607E2,5.544025096E-1,-3.901594405E0,-3.527391315E-2
1.463011907E2,7.275667048E-1,-4.166355160E0,-2.047624572E-1
1.463111217E2,7.473085859E-1,-4.296711232E0,-3.769290261E-1
1.463210517E2,5.742427701E-1,-4.284190004E0,-5.659812391E-1
1.463309827E2,1.880137110E-1,-4.221093870E0,-5.662267856E-1
1.463409137E2,-1.505791055E-1,-4.035974531E0,-5.709221363E-1
1.463508437E2,-3.735508703E-1,-3.823720018E0,-7.564180362E-1
1.463607747E2,-4.565886416E-1,-3.598850722E0,-8.694950008E-1
1.463707047E2,-5.323530248E-1,-3.406446337E0,-1.082801428E0
1.463806357E2,-5.069079157E-1,-3.195833137E0,-1.318075844E0
1.463905657E2,-4.499618094E-1,-2.939856654E0,-1.444923002E0
1.464004967E2,-2.538191896E-1,-2.612820713E0,-1.485841817E0
1.464104277E2,9.557094913E-2,-2.126256942E0,-1.387674083E0
1.464203577E2,2.594047058E-1,-1.514870903E0,-1.114306299E0
1.464302887E2,1.173921367E-1,-7.205020988E-1,-9.567986083E-1
1.464402187E2,-3.284232659E-1,6.433925271E-2,-9.416016948E-1
1.464501497E2,-8.926741677E-1,8.439134324E-1,-1.237745626E0
1.464600807E2,-1.518998161E0,1.565259869E0,-1.649090230E0
1.464700107E2,-1.906283812E0,2.223842878E0,-2.100137429E0
1.464799417E2,-2.025095287E0,2.791148511E0,-2.545223976E0
1.464898717E2,-1.789161305E0,3.335616674E0,-2.713044913E0
1.464998027E2,-1.379048124E0,3.891227877E0,-2.443130422E0
1.465097337E2,-8.877676959E-1,4.674435516E0,-2.298603623E0
1.465196637E2,-2.897126883E-1,5.620743635E0,-2.181309646E0
1.465295947E2,-2.068479032E-2,6.217864805E0,-1.865973984E0
1.465395247E2,-8.770713843E-2,6.479786153E0,-1.236486136E0
1.465494557E2,-7.257787907E-3,6.633918757E0,-8.345614687E-1
1.465593867E2,1.108248364E-1,6.560297050E0,-7.310796388E-1
1.465693167E2,1.193659557E-1,6.252348760E0,-1.021787779E-1
1.465792477E2,6.758232865E-2,5.322828582E0,1.569534184E0
1.465891777E2,5.805274305E-1,4.153572562E0,2.895143580E0
1.465991087E2,1.717606149E0,3.114935739E0,3.305032228E0
1.466090397E2,3.000950994E0,2.056797282E0,3.178924159E0
1.466189697E2,3.877056857E0,9.439592922E-1,3.138019377E0
1.466289007E2,4.179428073E0,-3.143463135E-2,3.178800198E0
1.466388307E2,4.005152687E0,-9.040175468E-1,3.003487809E0
1.466487617E2,3.574214940E0,-1.570321219E0,2.612995545E0
1.466586927E2,3.165889838E0,-1.928194790E0,1.937210466E0
1.466686227E2,2.726322478E0,-1.886276101E0,1.245624018E0
1.466785537E2,2.067160302E0,-1.803708739E0,7.856470978E-1
1.466884837E2,1.596384598E0,-1.548035141E0,4.254562747E-1
1.466984147E2,1.099344078E0,-1.245949270E0,2.671277813E-1
1.467083447E2,8.067614666E-1,-8.485666466E-1,5.677775037E-1
1.467182757E2,2.333711475E-1,-5.836456776E-1,8.245006764E-1
1.467282067E2,-3.025650145E-1,-5.462556571E-1,1.093481952E0
1.467381367E2,-6.862911364E-1,-6.344234830E-1,9.831485740E-1
1.467480677E2,-9.842856382E-1,-9.298780274E-1,6.768877172E-1
1.467579977E2,-1.242408196E0,-1.295316727E0,1.954432197E-1
1.467679287E2,-1.280220385E0,-1.698467628E0,-5.246413879E-1
1.467778597E2,-1.036048699E0,-2.157431957E0,-9.956685591E-1
1.467877897E2,-7.919539046E-1,-2.588255975E0,-1.023290806E0
1.467977207E2,-6.048954094E-1,-3.047585755E0,-8.245872152E-1
1.468076507E2,-2.112858120E-1,-3.430080782E0,-3.641119659E-1
1.468175817E2,3.048113868E-1,-3.798428471E0,1.356928436E-1
1.468275127E2,6.817761357E-1,-4.226641123E0,3.842486437E-1
1.468374427E2,8.290653053E-1,-4.674198119E0,3.013514614E-1
1.468473737E2,7.758368587E-1,-5.017077675E0,4.447041392E-2
1.468573037E2,9.108864903E-1,-5.142217446E0,-2.636637811E-1
1.468672347E2,1.014769074E0,-4.901115110E0,-4.533194633E-1
1.468771657E2,8.060423322E-1,-4.567030351E0,-5.739685357E-1
1.468870957E2,6.509192824E-1,-3.939111895E0,-8.440911877E-1
1.468970267E2,5.622619714E-1,-3.170851493E0,-6.618638813E-1
1.469069567E2,6.839203097E-1,-2.402951279E0,2.289188582E-2
1.469168877E2,9.191117685E-1,-1.619940691E0,4.449462140E-1
1.469268187E2,1.014139109E0,-9.022551960E-1,5.436425729E-1
1.469367487E2,9.491050612E-1,-2.119978201E-1,3.342070027E-1
1.469466797E2,7.830442098E-1,4.508343601E-1,3.348152228E-3
1.469566097E2,4.926202808E-1,1.179576940E0,-5.027482796E-1
1.469665407E2,9.122877024E-2,1.865709690E0,-1.114043101E0
1.469764707E2,-3.725979934E-1,2.601550789E0,-1.576701701E0
1.469864017E2,-8.902753475E-1,3.379807007E0,-1.767967633E0
1.469963327E2,-1.160398292E0,4.214102939E0,-1.807085506E0
1.470062627E2,-1.214403468E0,4.858625148E0,-1.768733618E0
1.470161937E2,-9.162516761E-1,5.381020072E0,-1.891890013E0
1.470261237E2,-6.928115493E-2,6.099428283E0,-1.981913745E0
1.470360547E2,6.351507305E-1,6.741588217E0,-1.698078203E0
1.470459857E2,5.054799160E-1,7.066495771E0,-1.035670531E0
1.470559157E2,-2.573584909E-1,7.112802796E0,1.182319065E-1
1.470658467E2,-9.494719740E-1,6.959143231E0,1.054820162E0
1.470757767E2,-1.298077197E0,6.339809073E0,1.941926976E0
1.470857075E2,-1.232210067E0,5.101855286E0,3.331918895E0
1.470956385E2,-7.744105766E-1,3.514587666E0,4.329720519E0
1.471055685E2,1.893337016E-1,2.064729615E0,4.551535814E0
1.471154995E2,1.319678858E0,8.545957106E-1,4.288895259E0
1.471254295E2,2.183068050E0,-2.877063990E-1,3.841211379E0
1.471353605E2,2.637452109E0,-1.300677454E0,3.694125838E0
1.471452915E2,2.322854950E0,-2.156517452E0,3.455440156E0
1.471552215E2,1.392167083E0,-2.632487823E0,2.822739848E0
1.471651525E2,8.638322831E-2,-2.665041026E0,1.741393500E0
1.471750825E2,-1.428720805E0,-2.547721322E0,5.645828044E-1
1.471850135E2,-2.487796717E0,-2.077179506E0,-3.307909497E-1
1.471949445E2,-2.986554565E0,-1.502975913E0,-7.824473552E-1
1.472048745E2,-2.812540842E0,-8.782482827E-1,-9.585853712E-1
1.472148055E2,-2.418042066E0,-4.109733063E-1,-1.170660521E0
1.472247355E2,-1.921749112E0,-1.269740421E-1,-1.355189291E0
1.472346665E2,-1.235199894E0,-5.081581235E-2,-8.766847372E-1
1.472445965E2,-3.643241467E-1,-1.067034996E-1,1.910870075E-3
1.472545275E2,5.475102503E-1,-3.396822989E-1,9.277719335E-1
1.472644585E2,1.435324797E0,-5.795397627E-1,1.488448505E0
1.472743885E2,2.007487713E0,-1.017825998E0,1.949221963E0
1.472843195E2,2.345870468E0,-1.454306613E0,2.087608016E0
1.472942495E2,2.369444979E0,-2.007524550E0,1.855949517E0
1.473041805E2,2.279351812E0,-2.506206676E0,1.447686396E0
1.473141115E2,2.003687022E0,-3.013214067E0,1.000983678E0
1.473240415E2,1.508991090E0,-3.488350040E0,6.008878740E-1
1.473339725E2,9.614638824E-1,-3.837682584E0,-4.127428930E-2
1.473439025E2,4.598805144E-1,-4.095693898E0,-7.101595438E-1
1.473538335E2,-8.909345388E-3,-4.255826916E0,-1.028008412E0
1.473637645E2,-4.343757271E-1,-4.369320787E0,-1.173128119E0
1.473736945E2,-5.600659399E-1,-4.274833875E0,-1.433995725E0
1.473836255E2,-5.105173288E-1,-4.155481678E0,-1.602525344E0
1.473935555E2,-3.530236716E-1,-3.985817115E0,-1.595404605E0
1.474034865E2,-1.643344427E-1,-3.764152678E0,-1.285587544E0
1.474134175E2,9.392066387E-2,-3.468861855E0,-1.095487547E0
1.474233475E2,2.610671605E-1,-3.112118551E0,-1.103362504E0
1.474332785E2,2.688073757E-1,-2.552879736E0,-1.013363403E0
1.474432085E2,1.046162811E-1,-1.879155362E0,-9.642363397E-1
1.474531395E2,-2.932219679E-2,-1.076216294E0,-1.136358415E0
1.474630705E2,-1.218573446E-1,-1.345175350E-1,-1.094898221E0
1.474730005E2,-4.272639415E-1,7.204167295E-1,-8.461190021E-1
1.474829315E2,-7.419314864E-1,1.486142948E0,-5.683902919E-1
1.474928615E2,-9.744680169E-1,2.134051280E0,-3.451505419E-1
1.475027925E2,-1.248141683E0,2.440450058E0,-3.137675122E-1
1.475127235E2,-1.429020621E0,2.514391608E0,-9.220182732E-1
1.475226535E2,-1.515850166E0,2.514901485E0,-1.980358386E0
1.475325845E2,-1.561491777E0,2.651194235E0,-2.781167314E0
1.475425145E2,-1.638422716E0,2.807901369E0,-3.126193968E0
1.475524455E2,-1.545397024E0,3.077193131E0,-2.890545330E0
1.475623755E2,-1.137187477E0,3.521433002E0,-2.498149213E0
1.475723065E2,-1.305317256E-1,4.174050681E0,-2.298763837E0
1.475822375E2,1.070014006E0,4.832821385E0,-1.906400464E0
1.475921675E2,1.567276574E0,5.182925177E0,-1.178563617E0
1.476020985E2,1.473307725E0,5.386007747E0,-3.141241924E-1
1.476120285E2,8.381192802E-1,5.304094688E0,7.298961624E-1
1.476219595E2,5.093387129E-2,4.838572707E0,1.689756446E0
1.476318905E2,-2.687019979E-1,3.856145752E0,2.533223151E0
1.476418205E2,1.955748552E-1,2.750985741E0,2.810165995E0
1.476517515E2,1.167667623E0,1.732153437E0,2.499607508E0
1.476616815E2,2.111511725E0,7.120382541E-1,1.870627198E0
1.476716125E2,2.574494846E0,-2.438107663E-1,1.493203461E0
1.476815435E2,2.753208852E0,-9.409321886E-1,1.547584906E0
1.476914735E2,2.806551247E0,-1.303202282E0,1.627033364E0
1.477014045E2,2.639576402E0,-1.315477341E0,1.501377869E0
1.477113345E2,2.044039096E0,-1.135049223E0,1.276443669E0
1.477212655E2,1.316349454E0,-8.789552110E-1,1.091809648E0
1.477311965E2,6.692209943E-1,-5.470573103E-1,8.224460379E-1
1.477411265E2,-2.413748894E-2,-2.979945749E-1,5.664175145E-1
1.477510575E2,-5.482338432E-1,-8.065415382E-2,2.938950189E-1
1.477609875E2,-1.030458323E0,-1.512031496E-1,1.608416998E-1
1.477709185E2,-1.225957054E0,-4.093395942E-1,3.222681212E-1
1.477808495E2,-1.222942669E0,-8.153427672E-1,3.854543030E-1
1.477907795E2,-1.058828867E0,-1.359091138E0,1.716227595E-1
1.478007105E2,-8.572864531E-1,-1.972495635E0,-2.381348741E-1
1.478106405E2,-5.818907089E-1,-2.545994055E0,-6.711141765E-1
1.478205715E2,-2.565633610E-1,-3.063256878E0,-8.879172385E-1
1.478305025E2,6.229477376E-4,-3.463008208E0,-9.024043000E-1
1.478404325E2,1.684137345E-1,-3.844139664E0,-7.393932831E-1
1.478503635E2,3.146345081E-1,-4.106249877E0,-5.972147262E-1
1.478602935E2,4.214246561E-1,-4.294423801E0,-5.028125989E-1
1.478702245E2,5.771332315E-1,-4.430664511E0,-3.723857760E-1
1.478801545E2,6.428869622E-1,-4.551625276E0,-2.855452681E-1
1.478900855E2,6.109830918E-1,-4.624999062E0,-3.781406057E-1
1.479000165E2,6.268516311E-1,-4.629238878E0,-5.435828948E-1
1.479099465E2,5.913266897E-1,-4.551456292E0,-6.091290128E-1
1.479198775E2,7.485802822E-1,-4.246086624E0,-8.085401165E-1
1.479298075E2,1.086124985E0,-3.840553567E0,-9.420788276E-1
1.479397385E2,1.447881108E0,-3.236381823E0,-8.519744039E-1
1.479496695E2,1.629495334E0,-2.400107194E0,-5.283953369E-1
1.479595995E2,1.463591845E0,-1.511846139E0,-2.834367621E-1
1.479695305E2,1.305101750E0,-4.121591216E-1,2.269327784E-1
1.479794605E2,9.558600571E-1,6.755972368E-1,8.777764124E-1
1.479893915E2,6.983182742E-1,1.712568188E0,1.080708125E0
1.479993225E2,7.143509010E-1,2.520620062E0,6.960244846E-1
1.480092525E2,6.926713988E-1,3.091748021E0,-1.874500394E-1
1.480191835E2,5.656250706E-1,3.541148643E0,-1.140258508E0
1.480291135E2,3.508406867E-1,3.974358326E0,-1.854744991E0
1.480390445E2,-5.191447676E-2,4.459000118E0,-2.163035928E0
1.480489755E2,-7.257471243E-1,4.923359088E0,-2.081971300E0
1.480589055E2,-1.225038457E0,5.506528802E0,-1.605852410E0
1.480688365E2,-1.247320734E0,6.263157338E0,-1.207293327E0
1.480787665E2,-1.361087962E0,6.804537587E0,-8.028297257E-1
1.480886974E2,-1.758712368E0,6.922970601E0,-3.505066645E-1
1.480986284E2,-2.231989803E0,6.719148358E0,2.259516338E-1
1.481085584E2,-2.512377242E0,6.200676915E0,9.563811171E-1
1.481184894E2,-2.327503925E0,5.351451872E0,1.927069201E0
1.481284194E2,-1.770330931E0,4.196259575E0,3.047025007E0
1.481383504E2,-1.115550952E0,2.889438452E0,3.800991890E0
1.481482814E2,-4.142146372E-1,1.705793604E0,4.014009465E0
1.481582114E2,4.022350810E-1,8.348256898E-1,3.701892110E0
1.481681424E2,9.216619585E-1,1.063088125E-1,3.133976612E0
1.481780724E2,7.007381444E-1,-4.957918471E-1,2.744327517E0
1.481880034E2,-1.503656456E-1,-8.776068431E-1,2.277522072E0
1.481979344E2,-1.208492445E0,-1.097965597E0,1.704583523E0
1.482078644E2,-2.182295779E0,-1.177483052E0,1.220879844E0
1.482177954E2,-2.834541576E0,-1.090692830E0,7.008812550E-1
1.482277254E2,-3.016835833E0,-7.876959622E-1,4.266373392E-1
1.482376564E2,-3.012797745E0,-4.257702702E-1,1.763017380E-1
1.482475874E2,-2.774455295E0,-1.216852355E-1,1.646529881E-1
1.482575174E2,-2.273769036E0,9.780228317E-2,4.101284202E-1
1.482674484E2,-1.833640051E0,-3.985579133E-2,7.539341390E-1
1.482773784E2,-1.366380131E0,-3.647984290E-1,1.041234741E0
1.482873094E2,-9.157767360E-1,-7.881356728E-1,1.208945750E0
1.482972394E2,-4.516330167E-1,-1.291411956E0,1.179204472E0
1.483071704E2,-5.010402348E-2,-1.864452538E0,9.134812653E-1
1.483171014E2,2.828644293E-1,-2.476821494E0,6.328757250E-1
1.483270314E2,5.304384271E-1,-2.919907123E0,4.479003735E-3
1.483369624E2,6.575481246E-1,-3.357463626E0,-2.432499818E-1
1.483468924E2,7.730004475E-1,-3.704295316E0,-2.200950444E-1
1.483568234E2,8.168916216E-1,-3.946639016E0,-1.462295445E-1
1.483667544E2,7.806939214E-1,-4.095617300E0,-1.879224761E-1
1.483766844E2,5.764109907E-1,-4.150181762E0,-3.212483668E-1
1.483866154E2,2.253286678E-1,-4.245837532E0,-4.760616239E-1
1.483965454E2,5.112275463E-2,-4.261638463E0,-7.960001779E-1
1.484064764E2,1.704605889E-2,-4.228816288E0,-1.173430932E0
1.484164074E2,-4.312292308E-2,-4.118141944E0,-1.403700131E0
1.484263374E2,-1.461200554E-1,-4.003104993E0,-1.471023803E0
1.484362684E2,-7.147852030E-2,-3.785036008E0,-1.564787414E0
1.484461984E2,2.495518550E-2,-3.569016473E0,-1.624989177E0
1.484561294E2,5.757705744E-2,-3.242868140E0,-1.445894809E0
1.484660604E2,5.042419508E-3,-2.803800132E0,-1.148181485E0
1.484759904E2,-1.831220035E-2,-2.236074083E0,-1.049409149E0
1.484859214E2,-5.574187227E-2,-1.593669151E0,-9.300452578E-1
1.484958514E2,-4.173519608E-2,-8.237668508E-1,-1.025864750E0
1.485057824E2,-2.316628835E-1,-1.049066502E-1,-1.401655945E0
1.485157124E2,-6.081151056E-1,4.659558445E-1,-1.705892422E0
1.485256434E2,-6.962629049E-1,1.096302649E0,-2.118187784E0
1.485355744E2,-6.685853288E-1,1.661616136E0,-2.652749594E0
1.485455044E2,-5.697069387E-1,2.217778730E0,-3.081839329E0
1.485554354E2,-4.519747864E-1,2.860958419E0,-3.146461587E0
1.485653654E2,-5.464462763E-1,3.455916705E0,-2.614726321E0
1.485752964E2,-7.253291946E-1,4.043087668E0,-2.064796858E0
1.485852274E2,-7.245088302E-1,4.726851711E0,-2.056217823E0
1.485951574E2,-6.539118142E-1,5.242321193E0,-1.954064627E0
1.486050884E2,-8.390605357E-1,5.498062618E0,-1.665276493E0
1.486150184E2,-1.337733891E0,5.598868616E0,-1.239001608E0
1.486249494E2,-1.666729380E0,5.702094192E0,-7.004999435E-1
1.486348804E2,-1.988374334E0,5.615408050E0,-2.421004558E-1
1.486448104E2,-2.240924056E0,5.160874157E0,1.760526466E-1
1.486547414E2,-1.596990954E0,4.484903283E0,7.775464384E-1
1.486646714E2,-1.971223391E-2,3.695625064E0,1.478574897E0
1.486746024E2,1.749883511E0,3.003635743E0,2.082446094E0
1.486845334E2,3.018343245E0,2.329322555E0,2.430052539E0
1.486944634E2,3.432193381E0,1.697924421E0,2.701604251E0
1.487043944E2,3.120755180E0,1.035260056E0,3.044821776E0
1.487143244E2,2.472581970E0,4.373933655E-1,3.012684309E0
1.487242554E2,1.783149051E0,-2.651186049E-2,2.397186509E0
1.487341864E2,1.204860374E0,-4.121445036E-1,1.793516457E0
1.487441164E2,1.081983987E0,-6.694629228E-1,1.589718772E0
1.487540474E2,1.326488964E0,-8.496179760E-1,1.454333510E0
1.487639774E2,1.871421396E0,-9.010091543E-1,1.298183616E0
1.487739084E2,2.306494733E0,-9.307784986E-1,1.134334109E0
1.487838384E2,2.359705711E0,-9.993669230E-1,9.102512634E-1
1.487937694E2,1.953237538E0,-1.007900934E0,8.868050981E-1
1.488037004E2,1.330970855E0,-9.357287514E-1,9.541392946E-1
1.488136304E2,6.182557856E-1,-9.497164607E-1,8.352104366E-1
1.488235614E2,-3.913078044E-1,-1.081398681E0,7.618079996E-1
1.488334914E2,-1.281533962E0,-1.205659030E0,3.386613750E-1
1.488434224E2,-1.841467572E0,-1.393484461E0,-1.730787528E-1
1.488533534E2,-2.083688481E0,-1.711753671E0,-6.044734597E-1
1.488632834E2,-2.017947504E0,-2.139871598E0,-7.923889375E-1
1.488732144E2,-1.693301759E0,-2.591528077E0,-8.280704015E-1
1.488831444E2,-1.198345771E0,-3.015460567E0,-7.356534040E-1
1.488930754E2,-6.494063884E-1,-3.360712924E0,-5.193005776E-1
1.489030064E2,-2.017084382E-1,-3.638394856E0,-2.381424755E-1
1.489129364E2,1.554153010E-1,-3.856524652E0,-3.213161945E-2
1.489228674E2,2.954542703E-1,-4.041142884E0,-4.812141538E-2
1.489327974E2,2.021183463E-1,-4.123851165E0,-1.686044633E-1
1.489427284E2,3.385234538E-2,-4.067025585E0,-2.252452719E-1
1.489526594E2,-1.260060355E-2,-3.799956933E0,-2.914299059E-1
1.489625894E2,1.185130845E-1,-3.406292555E0,-1.766022849E-1
1.489725204E2,3.016711214E-1,-2.924677282E0,3.076711321E-1
1.489824504E2,7.412904853E-1,-2.233394305E0,8.620561731E-1
1.489923814E2,1.114771445E0,-1.620213756E0,1.320964369E0
1.490023114E2,1.340082425E0,-1.131187722E0,1.474439746E0
1.490122424E2,1.416445892E0,-6.573486614E-1,1.224736741E0
1.490221734E2,1.156023478E0,-2.866749501E-1,8.029595339E-1
1.490321034E2,6.612501430E-1,7.746508241E-2,1.111228982E-1
1.490420344E2,1.683234315E-1,5.022822565E-1,-9.984622125E-1
1.490519644E2,-4.242329276E-1,1.126648529E0,-1.989137396E0
1.490618954E2,-1.131662297E0,1.864298172E0,-2.563243926E0
1.490718264E2,-1.540944369E0,2.750629646E0,-2.793587970E0
1.490817564E2,-1.581548896E0,3.691196383E0,-2.581124711E0
1.490916871E2,-1.496251030E0,4.546123631E0,-2.222623733E0
1.491016171E2,-1.268003213E0,5.380766303E0,-2.262300600E0
1.491115481E2,-9.273510070E-1,6.349117840E0,-2.229574903E0
1.491214791E2,-1.014607837E0,7.051642674E0,-1.669627991E0
1.491314091E2,-1.383287794E0,7.412648014E0,-3.514562523E-1
1.491413401E2,-1.641972853E0,7.348537388E0,1.317658353E0
1.491512701E2,-1.791019404E0,6.676440879E0,2.787063646E0
1.491612011E2,-1.655047520E0,5.215043932E0,4.225891510E0
1.491711321E2,-9.803240765E-1,3.562633068E0,5.119109834E0
1.491810621E2,-6.793834642E-2,2.000293298E0,4.821698227E0
1.491909931E2,9.405708307E-1,5.974544621E-1,3.993898551E0
1.492009231E2,1.557826450E0,-6.855760950E-1,3.208204676E0
1.492108541E2,1.375268922E0,-1.715466068E0,2.603084514E0
1.492207841E2,5.703954849E-1,-2.377470283E0,1.853525262E0
1.492307151E2,-6.483420490E-1,-2.597419732E0,7.772154129E-1
1.492406461E2,-2.042934996E0,-2.572127600E0,-1.896380675E-1
1.492505761E2,-3.217743824E0,-2.137422785E0,-8.673011255E-1
1.492605071E2,-3.951602425E0,-1.516184773E0,-1.249544138E0
1.492704371E2,-4.041389345E0,-9.560402244E-1,-1.221333515E0
1.492803681E2,-3.413352775E0,-3.819740403E-1,-1.033827269E0
1.492902991E2,-2.643628815E0,-1.279440951E-1,-7.672283685E-1
1.493002291E2,-1.855349739E0,-1.033010048E-1,-2.452988827E-1
1.493101601E2,-1.106028615E0,-2.339213705E-1,4.721672686E-1
1.493200901E2,-3.420123778E-1,-4.809153610E-1,1.358057935E0
1.493300211E2,3.885137490E-1,-9.412309813E-1,2.214317179E0
1.493399511E2,1.179876098E0,-1.399519372E0,2.507994754E0
1.493498821E2,1.716083973E0,-1.995517877E0,2.368808802E0
1.493598131E2,2.049993754E0,-2.614266729E0,2.023144802E0
1.493697431E2,2.075564944E0,-3.224400879E0,1.556569737E0
1.493796741E2,1.980867971E0,-3.766155349E0,1.041169252E0
1.493896041E2,1.782951708E0,-4.165632445E0,4.931108256E-1
1.493995351E2,1.449547564E0,-4.402266923E0,5.376858316E-2
1.494094661E2,1.076158698E0,-4.519145163E0,-2.696537784E-1
1.494193961E2,6.673933739E-1,-4.504624187E0,-6.521131376E-1
1.494293271E2,1.033820618E-2,-4.381091232E0,-1.061578374E0
1.494392571E2,-4.904879474E-1,-4.057126248E0,-1.424209825E0
1.494491881E2,-8.004181147E-1,-3.594312113E0,-1.713705472E0
1.494591191E2,-1.080630210E0,-3.221314133E0,-1.753167161E0
1.494690491E2,-1.073675825E0,-2.842735571E0,-1.795672910E0
1.494789801E2,-8.837331171E-1,-2.475945581E0,-1.940986598E0
1.494889101E2,-5.459257645E-1,-2.016981837E0,-1.934726715E0
1.494988411E2,-4.187502128E-1,-1.652747664E0,-1.459091974E0
1.495087721E2,-4.309031023E-1,-1.261232722E0,-1.113839691E0
1.495187021E2,-4.905311803E-1,-6.905041283E-1,-1.222046948E0
1.495286331E2,-7.272092937E-1,-3.798000455E-2,-1.341039029E0
1.495385631E2,-8.700515096E-1,7.338647407E-1,-1.563629665E0
1.495484941E2,-9.990372862E-1,1.500005527E0,-1.845004553E0
1.495584241E2,-1.158874654E0,2.122937477E0,-1.754315554E0
1.495683551E2,-1.370787324E0,2.728934137E0,-1.511318135E0
1.495782861E2,-1.606694555E0,3.351835681E0,-1.358973609E0
1.495882161E2,-1.973968549E0,3.917378379E0,-1.560239450E0
1.495981471E2,-2.440934500E0,4.214484177E0,-1.817817485E0
1.496080771E2,-2.725323773E0,4.296639896E0,-1.961041524E0
1.496180081E2,-2.493116222E0,4.413643851E0,-2.344471521E0
1.496279391E2,-1.690589674E0,4.519633990E0,-2.739397144E0
1.496378691E2,-6.983036562E-1,4.652524245E0,-2.802195071E0
1.496478001E2,2.755102400E-1,4.851572236E0,-2.333085823E0
1.496577301E2,1.023247317E0,5.055134279E0,-1.300749375E0
1.496676611E2,1.156092987E0,4.902581592E0,7.309947811E-2
1.496775911E2,1.119137999E0,4.393503701E0,1.802985584E0
1.496875221E2,1.018141090E0,3.472568405E0,2.903458321E0
1.496974531E2,1.358078254E0,2.439867675E0,3.150424830E0
1.497073831E2,2.219617095E0,1.494526686E0,2.819373021E0
1.497173141E2,3.090528291E0,6.125408632E-1,2.373037509E0
1.497272441E2,3.681409314E0,-1.805889165E-1,2.346565994E0
1.497371751E2,3.974375868E0,-7.262048882E-1,2.712622744E0
1.497471061E2,4.108247870E0,-1.037946852E0,3.150059963E0
1.497570361E2,3.994817441E0,-1.122191781E0,3.166704648E0
